configuration,configuration_label,objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_silent_output_fraction,val_hidden_1_shift_2_firing_rate,val_hidden_2_shift_2_firing_rate
single_scale_2,Single-scale 2,timestep_ce,11,22,2.469686973936176,0.14113597246127366,0.1391610672113817,0.10638747462867337,0.0012896310315373407,0.0028438353124424273,0.006882219281937908,2.475099802017212,0.10317460317460317,0.11507936507936507,0.05169082125603865,0.0005569089632165745,0.0009924227460275656,0.0032408626693588506,0.8412698412698413,0.0005569089632165745,0.0009924227460275656
single_scale_2,Single-scale 2,timestep_ce,11,23,2.4670992693679468,0.13080895008605853,0.12838649456180903,0.09409280898113574,0.0014845935149982415,0.0038698090257423753,0.010826480423847568,2.471309185028076,0.1111111111111111,0.12202380952380952,0.05664471085031833,0.0006776182951452901,0.0014313657712228952,0.005296579170690311,0.7857142857142857,0.0006776182951452901,0.0014313657712228952
single_scale_2,Single-scale 2,timestep_ce,11,24,2.464578879679747,0.14457831325301204,0.1415073733627193,0.10093779339280777,0.0017195952735860117,0.005304157175875525,0.01514758180224541,2.46830153465271,0.10317460317460317,0.11011904761904762,0.03934270238618065,0.000795584233166535,0.002061660521464314,0.007622977204225558,0.6904761904761905,0.000795584233166535,0.002061660521464314
single_scale_2,Single-scale 2,timestep_ce,11,25,2.460650923740433,0.14285714285714285,0.13937837087208158,0.09438695983676433,0.0019186140234813338,0.006684857931230844,0.017863622914119505,2.467072010040283,0.1111111111111111,0.11706349206349205,0.035809906291834004,0.0009348114739706786,0.00277631463436046,0.009634799403037487,0.5793650793650794,0.0009348114739706786,0.00277631463436046
single_scale_2,Single-scale 2,timestep_ce,11,26,2.4582037593329424,0.14629948364888123,0.142573935207583,0.09597537689762208,0.0021277080158105415,0.008191302946053226,0.021206335382227656,2.4638125896453857,0.11904761904761904,0.11904761904761903,0.04593461265103057,0.0010664943815292774,0.003632253533491353,0.012092880344131331,0.5158730158730159,0.0010664943815292774,0.003632253533491353
single_scale_2,Single-scale 2,timestep_ce,11,27,2.455282326204231,0.15834767641996558,0.15479615742980524,0.1003199548735511,0.002333007436314,0.009575798273234295,0.028398401080833625,2.4633195400238037,0.1111111111111111,0.11706349206349205,0.03304347826086957,0.0012214961373013782,0.00455266218944781,0.01747724811986071,0.46825396825396826,0.0012214961373013782,0.00455266218944781
single_scale_2,Single-scale 2,timestep_ce,11,28,2.4531393917004953,0.16179001721170397,0.15710223709437546,0.10478944917087096,0.0025053333361247424,0.010720843033480162,0.03099022448512458,2.461906671524048,0.1111111111111111,0.1121031746031746,0.04186507936507936,0.001342205469230094,0.0052748606355895004,0.019576858923711703,0.4444444444444444,0.001342205469230094,0.0052748606355895004
single_scale_2,Single-scale 2,timestep_ce,11,29,2.4499177875289,0.1686746987951807,0.16400984832195523,0.0966035367977252,0.0026589480714154117,0.01188878607198486,0.03088554664165564,2.4613890647888184,0.12698412698412698,0.1259920634920635,0.05379778672032193,0.0014375384075147046,0.005880464840663682,0.019569543206625115,0.4444444444444444,0.0014375384075147046,0.005880464840663682
single_scale_2,Single-scale 2,timestep_ce,11,30,2.445600436189294,0.17900172117039587,0.17341581330968125,0.1122451167314431,0.0027522421994071048,0.012616689626007,0.030270040922058275,2.458725690841675,0.1349206349206349,0.13293650793650794,0.05960007228497984,0.0015020081643402686,0.0063502710473180585,0.01923302022064203,0.42857142857142855,0.0015020081643402686,0.0063502710473180585
single_scale_2,Single-scale 2,timestep_ce,11,31,2.4428371944033547,0.18932874354561102,0.1839333821605834,0.13901057022575344,0.0028769396804394793,0.013594904073224246,0.03169226388865627,2.4570674896240234,0.14285714285714285,0.14484126984126985,0.06167105841018885,0.001604885435870424,0.007080013826705294,0.020996108038509934,0.3968253968253968,0.001604885435870424,0.007080013826705294
single_scale_2,Single-scale 2,timestep_ce,11,32,2.4392003853021516,0.18244406196213425,0.17681446988836924,0.13013791740639685,0.0030063476644279566,0.014545771433835229,0.03561698516645173,2.456700563430786,0.15079365079365079,0.15178571428571427,0.06841709015622059,0.001683072162233342,0.007646524668598016,0.023190823164486583,0.3888888888888889,0.001683072162233342,0.007646524668598016
single_scale_2,Single-scale 2,timestep_ce,11,33,2.43572304827416,0.19793459552495696,0.19144779515848698,0.14541493497335367,0.00312698887902591,0.015526210285226189,0.035678396167953506,2.455761432647705,0.15079365079365079,0.15178571428571427,0.0703583531617276,0.00175234285839698,0.008221951540690019,0.023227401749919527,0.38095238095238093,0.00175234285839698,0.008221951540690019
single_scale_2,Single-scale 2,timestep_ce,11,34,2.4331088960683696,0.1927710843373494,0.1863279668153882,0.13650311581545038,0.003270790066491366,0.01655244569313481,0.039873884134188624,2.456524133682251,0.15873015873015872,0.1636904761904762,0.07698367644844005,0.0018552201299271355,0.008881737775436748,0.027170573259590904,0.3888888888888889,0.0018552201299271355,0.008881737775436748
single_scale_2,Single-scale 2,timestep_ce,11,35,2.431016141494252,0.20309810671256454,0.19616131582719631,0.13500980316479286,0.00340543194265329,0.017717771785552783,0.04199954220889789,2.4565212726593018,0.14285714285714285,0.1498015873015873,0.059294871794871785,0.001962898340795365,0.009727388947414626,0.029306762648874843,0.3888888888888889,0.001962898340795365,0.009727388947414626
single_scale_2,Single-scale 2,timestep_ce,11,36,2.4285407480807804,0.18932874354561102,0.18363433765163326,0.1290309803317626,0.0035237179057731926,0.018714828244594438,0.04562697841124156,2.4535186290740967,0.14285714285714285,0.1498015873015873,0.05844712355601647,0.0020602888245105787,0.010406378939513652,0.03296462119216926,0.35714285714285715,0.0020602888245105787,0.010406378939513652
single_scale_2,Single-scale 2,timestep_ce,11,37,2.4254353103867494,0.21686746987951808,0.20911715628303681,0.15478956199722393,0.0036287882911551408,0.019464975840353727,0.050458907665767834,2.451021194458008,0.14285714285714285,0.14484126984126985,0.061959000949183274,0.002132988763058555,0.011037359538231938,0.03668832118924297,0.3333333333333333,0.002132988763058555,0.011037359538231938
single_scale_2,Single-scale 2,timestep_ce,11,38,2.4230219780270286,0.22719449225473323,0.21805666424770198,0.1666426035826676,0.003764215251143082,0.020588823337297134,0.050985088292271705,2.4494030475616455,0.18253968253968253,0.17956349206349206,0.10325090235099015,0.0022379235800193136,0.01183637301378281,0.03703215989231264,0.31746031746031744,0.0022379235800193136,0.01183637301378281
single_scale_2,Single-scale 2,timestep_ce,11,39,2.4193921536463674,0.22547332185886404,0.21681738160511743,0.15454525300311278,0.0038753046125244947,0.021620946873900884,0.050259321910887056,2.4463038444519043,0.15873015873015872,0.15873015873015872,0.07739598364598364,0.002305822579229216,0.012542111096479677,0.036980949872706524,0.30952380952380953,0.002305822579229216,0.012542111096479677
single_scale_2,Single-scale 2,timestep_ce,11,40,2.416324899857303,0.24784853700516352,0.23697054910498308,0.1788904351585617,0.004009030557556066,0.022782870936406116,0.056133842486363966,2.4448845386505127,0.19047619047619047,0.1865079365079365,0.1021150355996091,0.002404584759898165,0.013382275480642613,0.04341878090890469,0.2857142857142857,0.002404584759898165,0.013382275480642613
single_scale_2,Single-scale 2,timestep_ce,11,41,2.4147806352264087,0.2495697074010327,0.23980880099983878,0.18448663123005474,0.004181094762758136,0.02418084353593381,0.06055683029907158,2.4415605068206787,0.15873015873015872,0.14880952380952378,0.08650793650793649,0.0025348959705030288,0.014485119831445879,0.04835688994235215,0.25396825396825395,0.0025348959705030288,0.014485119831445879
single_scale_2,Single-scale 2,timestep_ce,11,42,2.410503843360021,0.25301204819277107,0.24325790867064448,0.1828838781461998,0.00436702878221984,0.02572327155944864,0.05994411598863338,2.4406185150146484,0.16666666666666666,0.15575396825396823,0.09139637311279103,0.00266589302958476,0.01563734527258362,0.048868990138413365,0.23809523809523808,0.00266589302958476,0.01563734527258362
single_scale_2,Single-scale 2,timestep_ce,11,43,2.4085115175854526,0.25645438898450945,0.24682341781791464,0.19617915215244794,0.004507689634381229,0.026974171788902473,0.06107603240267752,2.439661979675293,0.16666666666666666,0.15575396825396823,0.09358636532549576,0.002779058028267931,0.016699038714774822,0.04951277324203318,0.23809523809523808,0.002779058028267931,0.016699038714774822
single_scale_2,Single-scale 2,timestep_ce,11,44,2.4043391924511752,0.27538726333907054,0.26531103854217064,0.2250835582138431,0.004616162049675917,0.027686242819099937,0.06547529323753216,2.438447952270508,0.16666666666666666,0.15575396825396826,0.0934094223241161,0.0028558730576771136,0.017279952374681766,0.053931466362332835,0.24603174603174602,0.0028558730576771136,0.017279952374681766
single_scale_2,Single-scale 2,timestep_ce,11,45,2.4013783217707516,0.26506024096385544,0.25481305658585535,0.19951909515652136,0.0047642811981844675,0.02909075778384444,0.07101763612306765,2.434499502182007,0.1984126984126984,0.18353174603174605,0.11705266060104769,0.002974524844175226,0.018555630541655693,0.05889883826412665,0.23015873015873015,0.002974524844175226,0.018555630541655693
single_scale_2,Single-scale 2,timestep_ce,11,46,2.397507672055453,0.2667814113597246,0.2565765378343995,0.20156288978782558,0.004928232870517695,0.030970379310633595,0.07020952317148743,2.4312727451324463,0.16666666666666666,0.15575396825396823,0.09062542395875728,0.003092490782196471,0.019956133131419543,0.05941093846018787,0.2222222222222222,0.003092490782196471,0.019956133131419543
single_scale_2,Single-scale 2,timestep_ce,11,47,2.396465933876891,0.2685025817555938,0.25875243016359367,0.21069586656309425,0.005107624524762591,0.032890825196375637,0.07416494995003378,2.4304816722869873,0.1746031746031746,0.1626984126984127,0.10008765017350311,0.003242691598630498,0.0215390714160302,0.06456851900623299,0.21428571428571427,0.003242691598630498,0.0215390714160302
single_scale_2,Single-scale 2,timestep_ce,11,48,2.393951150102993,0.27538726333907054,0.26599291780895556,0.21963795775121964,0.005248154529619643,0.034057328914532635,0.0790513116831639,2.4330039024353027,0.15873015873015872,0.1488095238095238,0.08292402383795248,0.003346254718637521,0.022530122465104028,0.0690750007315717,0.1984126984126984,0.003346254718637521,0.022530122465104028
single_scale_2,Single-scale 2,timestep_ce,11,49,2.3896555625633202,0.2874354561101549,0.2765343963339246,0.22976572077503865,0.005340401879176646,0.03485876865359171,0.07905689450148223,2.430650472640991,0.1746031746031746,0.1626984126984127,0.09422663656534624,0.0034162112632780267,0.02314189930647002,0.06962367951306588,0.1984126984126984,0.0034162112632780267,0.02314189930647002
single_scale_2,Single-scale 2,timestep_ce,11,50,2.3868839272943916,0.27882960413080893,0.2679013241591858,0.21912608267442016,0.0054543698812534545,0.03605052590148559,0.07807571418203338,2.4283082485198975,0.19047619047619047,0.1765873015873016,0.10480220756644731,0.003507429110701431,0.024307155868668245,0.06899452784361923,0.18253968253968253,0.003507429110701431,0.024307155868668245
single_scale_2,Single-scale 2,timestep_ce,11,51,2.3845008121300073,0.2977624784853701,0.2858715440161981,0.23555296978038232,0.0055633656857654885,0.03678196233272481,0.08044701626274976,2.428947925567627,0.16666666666666666,0.15575396825396823,0.08966106869805729,0.0035979611096479676,0.02503415525414801,0.072557282064788,0.18253968253968253,0.0035979611096479676,0.02503415525414801
single_scale_2,Single-scale 2,timestep_ce,11,52,2.3819207332630783,0.31497418244406195,0.3034172131735025,0.2551236751872338,0.005655089646105147,0.03716717679669051,0.08427682962913338,2.424100875854492,0.1746031746031746,0.1626984126984127,0.09752415458937197,0.003647342199982442,0.025313981432710034,0.07606151054926404,0.18253968253968253,0.003647342199982442,0.025313981432710034
single_scale_2,Single-scale 2,timestep_ce,11,53,2.3780525559607555,0.342512908777969,0.32897883853858695,0.27636939104111674,0.005769711884703636,0.0377455218818564,0.082417751129125,2.4217052459716797,0.16666666666666666,0.15575396825396826,0.08423452910884176,0.003731015714160302,0.025707658458432096,0.07439352705352179,0.18253968253968253,0.003731015714160302,0.025707658458432096
single_scale_2,Single-scale 2,timestep_ce,11,54,2.373882626502321,0.3373493975903614,0.32366782239423747,0.2750135107516149,0.005887343611301858,0.03878405693637262,0.08246241367567175,2.422797203063965,0.18253968253968253,0.171031746031746,0.10489526161167952,0.00380920244052322,0.026466892722324643,0.07423989699470342,0.16666666666666666,0.00380920244052322,0.026466892722324643
single_scale_2,Single-scale 2,timestep_ce,11,55,2.3705806198711032,0.3442340791738382,0.32968033829669047,0.2781838988266185,0.006015966511464317,0.0399620752173112,0.08461598584197275,2.424506664276123,0.1984126984126984,0.18492063492063493,0.11272409839483011,0.00390796462119217,0.027423651347555086,0.07814648991894185,0.15079365079365079,0.00390796462119217,0.027423651347555086
single_scale_2,Single-scale 2,timestep_ce,11,56,2.3672852064779417,0.3614457831325301,0.3458371185651059,0.2893585995796418,0.006140663992496692,0.04104601428643208,0.08861188805332708,2.417452573776245,0.20634920634920634,0.19047619047619047,0.11392910368320204,0.0040046692564305155,0.02832759964006672,0.08343575337254558,0.14285714285714285,0.0040046692564305155,0.02832759964006672
single_scale_2,Single-scale 2,timestep_ce,11,57,2.3651952526040003,0.35800344234079173,0.3443284013331183,0.2969837837796911,0.006283680096136132,0.042516214597953336,0.0886984217372614,2.414003849029541,0.21428571428571427,0.1974206349206349,0.1201058201058201,0.004110975770345009,0.02952166183829339,0.08448921663301437,0.1349206349206349,0.004110975770345009,0.02952166183829339
single_scale_2,Single-scale 2,timestep_ce,11,58,2.3603714932262796,0.3924268502581756,0.37593671047680477,0.3265130780021445,0.006439650082904852,0.0441336181268528,0.09244867994260862,2.411534547805786,0.25396825396825395,0.23769841269841266,0.17774725893166674,0.00422139737512071,0.030904332367658677,0.08649372311473971,0.1349206349206349,0.00422139737512071,0.030904332367658677
single_scale_2,Single-scale 2,timestep_ce,11,59,2.358546325138637,0.3855421686746988,0.3702406757870594,0.31392353353279084,0.006586068216457032,0.04525105410588373,0.1001152851982738,2.413191556930542,0.2222222222222222,0.20853174603174607,0.15164923107252334,0.0043270180405583355,0.031840515538583095,0.09628215257659556,0.1349206349206349,0.0043270180405583355,0.031840515538583095
single_scale_2,Single-scale 2,timestep_ce,11,60,2.355410634137677,0.3889845094664372,0.37254797613288176,0.32232984331626896,0.006725420595575058,0.04706629875893949,0.09733643738031833,2.4100091457366943,0.21428571428571427,0.20019841269841268,0.125149359886202,0.004431952857519094,0.033368585945044334,0.09464343194919966,0.1349206349206349,0.004431952857519094,0.033368585945044334
single_scale_2,Single-scale 2,timestep_ce,11,61,2.3510776161121623,0.39759036144578314,0.380480175688509,0.33340663903047707,0.006822770990001173,0.04755906970706952,0.10103086740248213,2.4089410305023193,0.23015873015873015,0.21686507936507937,0.16966003345313688,0.004518369765604425,0.03393303924150645,0.09767945454013402,0.1349206349206349,0.004518369765604425,0.03393303924150645
single_scale_2,Single-scale 2,timestep_ce,11,62,2.348426430648042,0.3803786574870912,0.3647896508627641,0.3213001266581195,0.00695662778233708,0.04872544257792219,0.10272804417125854,2.4081997871398926,0.23015873015873015,0.2154761904761905,0.1446896656802317,0.004609587613027829,0.034914488411904136,0.09965469815351301,0.12698412698412698,0.004609587613027829,0.034914488411904136
single_scale_2,Single-scale 2,timestep_ce,11,63,2.346865448812199,0.4113597246127367,0.39383385744234795,0.3398920263552292,0.007096503550672451,0.05003169121711022,0.10324026775196654,2.40356707572937,0.2619047619047619,0.24464285714285713,0.1788856763269883,0.004698062066543763,0.03565177552453692,0.09961080385099347,0.11904761904761904,0.004698062066543763,0.03565177552453692
single_scale_2,Single-scale 2,timestep_ce,11,64,2.3444955693670066,0.4113597246127367,0.3955098528015195,0.34440531023139265,0.007235201693268796,0.051074675079973875,0.10830248826212449,2.398219347000122,0.24603174603174602,0.23214285714285712,0.17697642055227195,0.004807797822842595,0.036690835966991485,0.10585111052585375,0.1111111111111111,0.004807797822842595,0.036690835966991485
single_scale_2,Single-scale 2,timestep_ce,11,65,2.3416573069797324,0.37349397590361444,0.3595591548854127,0.3180905588281101,0.007385545245951061,0.052581512636709266,0.10922784039838991,2.3974688053131104,0.25396825396825395,0.23412698412698416,0.16981556455240665,0.004905874155034676,0.037982974497410234,0.10678020659585052,0.0873015873015873,0.004905874155034676,0.037982974497410234
single_scale_2,Single-scale 2,timestep_ce,11,66,2.3370949126356853,0.4027538726333907,0.3857163383146087,0.3395625565320555,0.00753130914298156,0.05402044044249418,0.10709520380078272,2.3936574459075928,0.23809523809523808,0.21884920634920632,0.14302854008736363,0.004992291063120007,0.03900008778860504,0.10416117987885172,0.07936507936507936,0.004992291063120007,0.03900008778860504
single_scale_2,Single-scale 2,timestep_ce,11,67,2.333679426557636,0.4354561101549053,0.41765435458438604,0.3666757901359717,0.0076651659353174665,0.054928128192674223,0.10868072420319226,2.3965179920196533,0.2857142857142857,0.2654761904761905,0.19453105316200556,0.0050965400316038975,0.039795672021771575,0.10612179205805754,0.07142857142857142,0.0050965400316038975,0.039795672021771575
single_scale_2,Single-scale 2,timestep_ce,11,68,2.3323165500430765,0.4388984509466437,0.422461587736745,0.36914286823840664,0.007816687113738757,0.056905885197715514,0.10193947108379252,2.3948428630828857,0.29365079365079366,0.2738095238095238,0.20734682761993686,0.005206961636379598,0.04134020279167764,0.09957422526556053,0.07142857142857142,0.005206961636379598,0.04134020279167764
single_scale_2,Single-scale 2,timestep_ce,11,69,2.3298987004514817,0.4388984509466437,0.42194335815011913,0.3742591731353897,0.007936150702597686,0.05847932403235802,0.10233166407065615,2.393064022064209,0.2619047619047619,0.24603174603174602,0.17074132383167107,0.005304352120094812,0.04278185629005355,0.10132999736634185,0.05555555555555555,0.005304352120094812,0.04278185629005355
single_scale_2,Single-scale 2,timestep_ce,11,70,2.3250389948564223,0.45266781411359724,0.4350934549087065,0.3877614646518559,0.008008378414591254,0.05860716184869446,0.10536034300835748,2.3944501876831055,0.29365079365079366,0.27658730158730155,0.21728532905003492,0.005370193573874111,0.04290736656132034,0.10296871799373775,0.07142857142857142,0.005370193573874111,0.04290736656132034
single_scale_2,Single-scale 2,timestep_ce,11,71,2.32147649807692,0.4423407917383821,0.42501965408805026,0.3765797268242441,0.008084662393019243,0.059279062756460714,0.10436380993853317,2.3927152156829834,0.2857142857142857,0.26964285714285713,0.20540989534633602,0.005430548239838469,0.0435644094021596,0.10176894039153718,0.07142857142857142,0.005430548239838469,0.0435644094021596
single_scale_2,Single-scale 2,timestep_ce,11,72,2.3197838931814116,0.4612736660929432,0.4441453663387625,0.3917178596995001,0.008158721967273519,0.059838042440584854,0.10624382400723534,2.3912951946258545,0.29365079365079366,0.27936507936507937,0.22130560617475745,0.005496389693617768,0.04417961548590993,0.10405875983963948,0.07142857142857142,0.005496389693617768,0.04417961548590993
single_scale_2,Single-scale 2,timestep_ce,11,73,2.3168492624968957,0.46471600688468157,0.44809539008045296,0.393743029455959,0.008255548972482289,0.06026329617967743,0.10882308607031001,2.389971971511841,0.29365079365079366,0.27936507936507937,0.21231916231916234,0.005557430208058994,0.04441691905890616,0.10637784215608814,0.07142857142857142,0.005557430208058994,0.04441691905890616
single_scale_2,Single-scale 2,timestep_ce,11,74,2.3150794690734546,0.46815834767641995,0.4503575140210361,0.4015681885123035,0.008358918342907867,0.06136555387140536,0.10750414524260136,2.3883395195007324,0.30158730158730157,0.2863095238095238,0.23353275217310301,0.005638360328329383,0.045249539109823544,0.10509759166593509,0.07142857142857142,0.005638360328329383,0.045249539109823544
single_scale_2,Single-scale 2,timestep_ce,11,75,2.313944451780204,0.46987951807228917,0.45200812144994534,0.3986628588367272,0.008456399584638317,0.062378442854271694,0.10970517136460828,2.3845582008361816,0.3253968253968254,0.30853174603174605,0.2505022377288148,0.005716547054692301,0.04600260073742428,0.10774588125128025,0.07142857142857142,0.005716547054692301,0.04600260073742428
